RPM,Velocity (m/s),Velocity (mph),J,Efficiency,Ct,Cp,Power (W),Thrust (N),Thrust/Power,Source
8000,14.1130528,31.57,0.3205,0.5323,0.1027,0.0618,705.372,26.607,3.846,apc
8000,15.8743904,35.51,0.3606,0.5741,0.1016,0.0638,728.185,26.335,3.688,apc
8000,17.6401984,39.46,0.4006,0.6114,0.1003,0.0657,749.505,25.98,3.535,apc
8000,19.401536,43.4,0.4407,0.6446,0.0985,0.0673,768.25,25.523,3.388,apc
8000,21.167344,47.35,0.4808,0.6741,0.0963,0.0687,783.154,24.942,3.248,apc
8000,22.9286816,51.29,0.5208,0.7004,0.0935,0.0695,792.808,24.216,3.115,apc
8000,24.6944896,55.24,0.5609,0.7239,0.09,0.0698,795.877,23.33,2.989,apc
8000,26.460297599999997,59.19,0.601,0.7449,0.086,0.0694,791.462,22.282,2.871,apc
8000,28.2216352,63.13,0.641,0.7637,0.0814,0.0683,779.296,21.087,2.759,apc
8000,29.987443199999998,67.08,0.6811,0.7803,0.0763,0.0666,759.599,19.766,2.653,apc
8000,31.7487808,71.02,0.7212,0.7947,0.0708,0.0642,732.823,18.343,2.552,apc
8000,33.5145888,74.97,0.7612,0.8068,0.065,0.0613,699.456,16.838,2.455,apc
8000,35.275926399999996,78.91,0.8013,0.8162,0.0589,0.0579,659.932,15.269,2.359,apc
8000,37.041734399999996,82.86,0.8413,0.8226,0.0527,0.0539,614.611,13.65,2.265,apc
8000,38.8075424,86.81,0.8814,0.8253,0.0463,0.0494,563.79,11.99,2.169,apc
8000,40.56888,90.75,0.9215,0.8231,0.0398,0.0445,507.722,10.301,2.069,apc
8000,42.334688,94.7,0.9615,0.814,0.0331,0.0392,446.656,8.588,1.961,apc
8000,44.0960256,98.64,1.0016,0.7945,0.0265,0.0334,380.861,6.862,1.837,apc
8000,45.861833600000004,102.59,1.0417,0.7572,0.0198,0.0272,310.662,5.129,1.684,apc
8000,47.6231712,106.53,1.0817,0.6849,0.0131,0.0207,236.474,3.401,1.467,apc
8000,49.3889792,110.48,1.1218,0.5247,0.0065,0.0139,158.802,1.687,1.083,apc
8000,51.1503168,114.42,1.1619,-0.0072,0,0.0068,77.708,-0.011,-0.014,apc
9000,0,0,0,0,0.1059,0.0477,774.953,34.733,4.57,apc
9000,0,0,0,0,0.1059,0.0477,774.7823,34.73614998,4.571737804417956,apc
9000,1.9848576000000002,4.44,0.0401,0.0865,0.1057,0.049,795.871,34.676,4.443,apc
9000,3.9697152000000004,8.88,0.0802,0.1678,0.1056,0.0504,819.314,34.616,4.308,apc
9000,5.9590432,13.33,0.1203,0.2435,0.1054,0.052,845.277,34.549,4.168,apc
9000,7.9439008,17.77,0.1604,0.3134,0.1051,0.0538,873.663,34.467,4.023,apc
9000,9.9287584,22.21,0.2005,0.3774,0.1048,0.0557,904.237,34.365,3.875,apc
9000,11.913616,26.65,0.2406,0.4355,0.1044,0.0577,936.593,34.229,3.727,apc
9000,13.902944,31.1,0.2807,0.4879,0.1038,0.0597,970.124,34.048,3.579,apc
9000,15.8878016,35.54,0.3208,0.5349,0.1031,0.0618,1004.003,33.803,3.433,apc
9000,17.872659199999998,39.98,0.3608,0.5769,0.1021,0.0639,1037.16,33.477,3.291,apc
9000,19.8575168,44.42,0.4009,0.6143,0.1008,0.0658,1068.281,33.046,3.154,apc
9000,21.8423744,48.86,0.441,0.6476,0.0991,0.0675,1095.795,32.484,3.023,apc
9000,23.8317024,53.31,0.4811,0.6772,0.0969,0.0688,1117.849,31.765,2.898,apc
9000,25.81656,57.75,0.5212,0.7035,0.0941,0.0697,1132.389,30.859,2.779,apc
9000,27.801417599999997,62.19,0.5613,0.7271,0.0907,0.07,1137.443,29.747,2.667,apc
9000,29.7862752,66.63,0.6014,0.7482,0.0867,0.0697,1131.669,28.426,2.561,apc
9000,31.7756032,71.08,0.6415,0.7672,0.0821,0.0686,1114.635,26.912,2.462,apc
9000,33.7604608,75.52,0.6816,0.784,0.077,0.0669,1086.641,25.235,2.368,apc
9000,35.745318399999995,79.96,0.7217,0.7987,0.0714,0.0645,1048.338,23.424,2.278,apc
9000,37.730176,84.4,0.7618,0.8112,0.0656,0.0616,1000.44,21.508,2.192,apc
9000,39.71950399999999,88.85,0.8019,0.8211,0.0595,0.0581,943.586,19.507,2.108,apc
9000,41.7043616,93.29,0.842,0.8281,0.0532,0.0541,878.304,17.44,2.025,apc
9000,43.689219200000004,97.73,0.8821,0.8315,0.0467,0.0496,805.027,15.321,1.941,apc
9000,45.6740768,102.17,0.9222,0.8302,0.0401,0.0446,724.129,13.162,1.853,apc
9000,47.6589344,106.61,0.9623,0.8224,0.0335,0.0392,635.971,10.974,1.76,apc
9000,49.6482624,111.06,1.0024,0.8045,0.0267,0.0333,540.942,8.766,1.652,apc
9000,51.63312,115.5,1.0425,0.7695,0.02,0.0271,439.517,6.55,1.52,apc
9000,53.617977599999996,119.94,1.0825,0.7001,0.0132,0.0205,332.296,4.339,1.332,apc
9000,55.602835199999994,124.38,1.1226,0.5425,0.0065,0.0135,220.019,2.146,0.995,apc
9000,57.5921632,128.83,1.1627,-0.0161,-0.0001,0.0063,102.657,-0.029,-0.029,apc
10000,0,0,0,0,0.1061,0.0477,1062.852,42.941,4.12,apc
10000,0,0,0,0,0.1061,0.0477,1062.6225000000002,42.94311588,4.120917023555019,apc
10000,2.2083776,4.94,0.0401,0.0867,0.1059,0.049,1091.415,42.877,4.006,apc
10000,4.4167552,9.88,0.0802,0.1683,0.1057,0.0504,1123.494,42.811,3.886,apc
10000,6.6251328,14.82,0.1204,0.2442,0.1056,0.052,1159.108,42.737,3.76,apc
10000,8.8335104,19.76,0.1605,0.3144,0.1053,0.0538,1198.154,42.648,3.63,apc
10000,11.037417600000001,24.69,0.2006,0.3786,0.1051,0.0557,1240.344,42.536,3.497,apc
10000,13.2457952,29.63,0.2407,0.4369,0.1047,0.0577,1285.153,42.387,3.363,apc
