n_drones,payload_kg,distance_km,fleet_Wh_per_km,cruise_Wh_per_drone,available_cruise_Wh_per_drone,CL,CD_total,thrust_required_per_drone_N,power_required_per_drone_W,feasible,reason
4,20.0,22.0,53.37159941339787,293.5437967736883,422.3355269213965,0.39592826618066296,0.07870823665864304,29.043583010306662,960.6887894411617,True,
5,20.0,22.0,56.57912265721928,248.94813969176485,422.3355269213965,0.3693522018998002,0.06675075171046736,24.631234043666502,814.7393662639578,True,
6,20.0,22.0,59.83589852767964,219.398294601492,422.3355269213965,0.3516348257125585,0.05882751767808699,21.7075361551272,718.0307823321557,True,
2,20.0,24.0,47.39982656550552,568.7979187860662,422.3355269213965,0.5288085875849764,0.13980307159241373,51.58776625246931,1706.3937563581987,False,battery 568.8 Wh > 422.3 Wh
3,20.0,24.0,50.262581422854325,402.1006513828347,422.3355269213965,0.4402217066487675,0.09883106863788285,36.46897031159016,1206.3019541485041,True,
4,20.0,24.0,53.37159941339787,320.2295964803872,422.3355269213965,0.39592826618066296,0.07870823665864304,29.043583010306662,960.6887894411617,True,
5,20.0,24.0,56.57912265721928,271.5797887546526,422.3355269213965,0.3693522018998002,0.06675075171046736,24.631234043666502,814.7393662639578,True,
6,20.0,24.0,59.83589852767964,239.34359411071856,422.3355269213965,0.3516348257125585,0.05882751767808699,21.7075361551272,718.0307823321557,True,
2,20.0,26.0,47.39982656550552,616.1977453515718,422.3355269213965,0.5288085875849764,0.13980307159241373,51.58776625246931,1706.3937563581987,False,battery 616.2 Wh > 422.3 Wh
3,20.0,26.0,50.262581422854325,435.60903899807096,422.3355269213965,0.4402217066487675,0.09883106863788285,36.46897031159016,1206.3019541485041,False,battery 435.6 Wh > 422.3 Wh
4,20.0,26.0,53.37159941339787,346.9153961870862,422.3355269213965,0.39592826618066296,0.07870823665864304,29.043583010306662,960.6887894411617,True,
5,20.0,26.0,56.57912265721928,294.21143781754034,422.3355269213965,0.3693522018998002,0.06675075171046736,24.631234043666502,814.7393662639578,True,
6,20.0,26.0,59.83589852767964,259.2888936199451,422.3355269213965,0.3516348257125585,0.05882751767808699,21.7075361551272,718.0307823321557,True,
2,20.0,28.0,47.39982656550552,663.5975719170773,422.3355269213965,0.5288085875849764,0.13980307159241373,51.58776625246931,1706.3937563581987,False,battery 663.6 Wh > 422.3 Wh
3,20.0,28.0,50.262581422854325,469.11742661330715,422.3355269213965,0.4402217066487675,0.09883106863788285,36.46897031159016,1206.3019541485041,False,battery 469.1 Wh > 422.3 Wh
4,20.0,28.0,53.37159941339787,373.6011958937851,422.3355269213965,0.39592826618066296,0.07870823665864304,29.043583010306662,960.6887894411617,True,
5,20.0,28.0,56.57912265721928,316.843086880428,422.3355269213965,0.3693522018998002,0.06675075171046736,24.631234043666502,814.7393662639578,True,
6,20.0,28.0,59.83589852767964,279.2341931291717,422.3355269213965,0.3516348257125585,0.05882751767808699,21.7075361551272,718.0307823321557,True,
2,20.0,30.0,47.39982656550552,710.9973984825829,422.3355269213965,0.5288085875849764,0.13980307159241373,51.58776625246931,1706.3937563581987,False,battery 711.0 Wh > 422.3 Wh
3,20.0,30.0,50.262581422854325,502.6258142285434,422.3355269213965,0.4402217066487675,0.09883106863788285,36.46897031159016,1206.3019541485041,False,battery 502.6 Wh > 422.3 Wh
4,20.0,30.0,53.37159941339787,400.28699560048403,422.3355269213965,0.39592826618066296,0.07870823665864304,29.043583010306662,960.6887894411617,True,
5,20.0,30.0,56.57912265721928,339.47473594331575,422.3355269213965,0.3693522018998002,0.06675075171046736,24.631234043666502,814.7393662639578,True,
6,20.0,30.0,59.83589852767964,299.17949263839824,422.3355269213965,0.3516348257125585,0.05882751767808699,21.7075361551272,718.0307823321557,True,
2,20.0,32.0,47.39982656550552,758.3972250480883,422.3355269213965,0.5288085875849764,0.13980307159241373,51.58776625246931,1706.3937563581987,False,battery 758.4 Wh > 422.3 Wh
3,20.0,32.0,50.262581422854325,536.1342018437797,422.3355269213965,0.4402217066487675,0.09883106863788285,36.46897031159016,1206.3019541485041,False,battery 536.1 Wh > 422.3 Wh
4,20.0,32.0,53.37159941339787,426.972795307183,422.3355269213965,0.39592826618066296,0.07870823665864304,29.043583010306662,960.6887894411617,False,battery 427.0 Wh > 422.3 Wh
5,20.0,32.0,56.57912265721928,362.1063850062035,422.3355269213965,0.3693522018998002,0.06675075171046736,24.631234043666502,814.7393662639578,True,
6,20.0,32.0,59.83589852767964,319.12479214762476,422.3355269213965,0.3516348257125585,0.05882751767808699,21.7075361551272,718.0307823321557,True,
2,20.0,34.0,47.39982656550552,805.7970516135939,422.3355269213965,0.5288085875849764,0.13980307159241373,51.58776625246931,1706.3937563581987,False,battery 805.8 Wh > 422.3 Wh
3,20.0,34.0,50.262581422854325,569.6425894590159,422.3355269213965,0.4402217066487675,0.09883106863788285,36.46897031159016,1206.3019541485041,False,battery 569.6 Wh > 422.3 Wh
4,20.0,34.0,53.37159941339787,453.65859501388195,422.3355269213965,0.39592826618066296,0.07870823665864304,29.043583010306662,960.6887894411617,False,battery 453.7 Wh > 422.3 Wh
5,20.0,34.0,56.57912265721928,384.7380340690912,422.3355269213965,0.3693522018998002,0.06675075171046736,24.631234043666502,814.7393662639578,True,
6,20.0,34.0,59.83589852767964,339.07009165685133,422.3355269213965,0.3516348257125585,0.05882751767808699,21.7075361551272,718.0307823321557,True,
2,20.0,36.0,47.39982656550552,853.1968781790994,422.3355269213965,0.5288085875849764,0.13980307159241373,51.58776625246931,1706.3937563581987,False,battery 853.2 Wh > 422.3 Wh
3,20.0,36.0,50.262581422854325,603.1509770742521,422.3355269213965,0.4402217066487675,0.09883106863788285,36.46897031159016,1206.3019541485041,False,battery 603.2 Wh > 422.3 Wh
4,20.0,36.0,53.37159941339787,480.34439472058085,422.3355269213965,0.39592826618066296,0.07870823665864304,29.043583010306662,960.6887894411617,False,battery 480.3 Wh > 422.3 Wh
5,20.0,36.0,56.57912265721928,407.3696831319789,422.3355269213965,0.3693522018998002,0.06675075171046736,24.631234043666502,814.7393662639578,True,
6,20.0,36.0,59.83589852767964,359.01539116607785,422.3355269213965,0.3516348257125585,0.05882751767808699,21.7075361551272,718.0307823321557,True,
2,20.0,38.0,47.39982656550552,900.596704744605,422.3355269213965,0.5288085875849764,0.13980307159241373,51.58776625246931,1706.3937563581987,False,battery 900.6 Wh > 422.3 Wh
3,20.0,38.0,50.262581422854325,636.6593646894883,422.3355269213965,0.4402217066487675,0.09883106863788285,36.46897031159016,1206.3019541485041,False,battery 636.7 Wh > 422.3 Wh
4,20.0,38.0,53.37159941339787,507.03019442727975,422.3355269213965,0.39592826618066296,0.07870823665864304,29.043583010306662,960.6887894411617,False,battery 507.0 Wh > 422.3 Wh
5,20.0,38.0,56.57912265721928,430.0013321948666,422.3355269213965,0.3693522018998002,0.06675075171046736,24.631234043666502,814.7393662639578,False,battery 430.0 Wh > 422.3 Wh
6,20.0,38.0,59.83589852767964,378.96069067530436,422.3355269213965,0.3516348257125585,0.05882751767808699,21.7075361551272,718.0307823321557,True,
2,20.0,40.0,47.39982656550552,947.9965313101104,422.3355269213965,0.5288085875849764,0.13980307159241373,51.58776625246931,1706.3937563581987,False,battery 948.0 Wh > 422.3 Wh
3,20.0,40.0,50.262581422854325,670.1677523047246,422.3355269213965,0.4402217066487675,0.09883106863788285,36.46897031159016,1206.3019541485041,False,battery 670.2 Wh > 422.3 Wh
4,20.0,40.0,53.37159941339787,533.7159941339788,422.3355269213965,0.39592826618066296,0.07870823665864304,29.043583010306662,960.6887894411617,False,battery 533.7 Wh > 422.3 Wh
5,20.0,40.0,56.57912265721928,452.63298125775435,422.3355269213965,0.3693522018998002,0.06675075171046736,24.631234043666502,814.7393662639578,False,battery 452.6 Wh > 422.3 Wh
6,20.0,40.0,59.83589852767964,398.90599018453094,422.3355269213965,0.3516348257125585,0.05882751767808699,21.7075361551272,718.0307823321557,True,
2,25.0,2.0,48.962212996187674,48.96221299618769,422.3355269213965,0.5952487482871333,0.14441124081686887,53.28819496333544,1762.6396678627566,True,
3,25.0,2.0,51.547921828692424,34.365281219128285,422.3355269213965,0.48451514711687194,0.1013584272071478,37.40157344843348,1237.1501238886183,True,
4,25.0,2.0,54.51841680681392,27.259208403406962,422.3355269213965,0.42914834653174133,0.08039947274295234,29.667654361538858,981.3315025226507,True,
5,25.0,2.0,57.64282624318212,23.05713049727285,422.3355269213965,0.39592826618066296,0.06800568481344788,25.09430824398012,830.0566979018226,True,
6,25.0,2.0,60.844192908673676,20.281397636224558,422.3355269213965,0.3737815459466108,0.059818819839200246,22.07332972168181,730.1303149040841,True,
2,25.0,4.0,48.962212996187674,97.92442599237538,422.3355269213965,0.5952487482871333,0.14441124081686887,53.28819496333544,1762.6396678627566,True,
3,25.0,4.0,51.547921828692424,68.73056243825657,422.3355269213965,0.48451514711687194,0.1013584272071478,37.40157344843348,1237.1501238886183,True,
4,25.0,4.0,54.51841680681392,54.518416806813924,422.3355269213965,0.42914834653174133,0.08039947274295234,29.667654361538858,981.3315025226507,True,
5,25.0,4.0,57.64282624318212,46.1142609945457,422.3355269213965,0.39592826618066296,0.06800568481344788,25.09430824398012,830.0566979018226,True,
6,25.0,4.0,60.844192908673676,40.562795272449115,422.3355269213965,0.3737815459466108,0.059818819839200246,22.07332972168181,730.1303149040841,True,
2,25.0,6.0,48.962212996187674,146.88663898856305,422.3355269213965,0.5952487482871333,0.14441124081686887,53.28819496333544,1762.6396678627566,True,
3,25.0,6.0,51.547921828692424,103.09584365738486,422.3355269213965,0.48451514711687194,0.1013584272071478,37.40157344843348,1237.1501238886183,True,
4,25.0,6.0,54.51841680681392,81.77762521022089,422.3355269213965,0.42914834653174133,0.08039947274295234,29.667654361538858,981.3315025226507,True,
5,25.0,6.0,57.64282624318212,69.17139149181855,422.3355269213965,0.39592826618066296,0.06800568481344788,25.09430824398012,830.0566979018226,True,
6,25.0,6.0,60.844192908673676,60.844192908673676,422.3355269213965,0.3737815459466108,0.059818819839200246,22.07332972168181,730.1303149040841,True,
2,25.0,8.0,48.962212996187674,195.84885198475075,422.3355269213965,0.5952487482871333,0.14441124081686887,53.28819496333544,1762.6396678627566,True,
3,25.0,8.0,51.547921828692424,137.46112487651314,422.3355269213965,0.48451514711687194,0.1013584272071478,37.40157344843348,1237.1501238886183,True,
4,25.0,8.0,54.51841680681392,109.03683361362785,422.3355269213965,0.42914834653174133,0.08039947274295234,29.667654361538858,981.3315025226507,True,
5,25.0,8.0,57.64282624318212,92.2285219890914,422.3355269213965,0.39592826618066296,0.06800568481344788,25.09430824398012,830.0566979018226,True,
6,25.0,8.0,60.844192908673676,81.12559054489823,422.3355269213965,0.3737815459466108,0.059818819839200246,22.07332972168181,730.1303149040841,True,
2,25.0,10.0,48.962212996187674,244.8110649809384,422.3355269213965,0.5952487482871333,0.14441124081686887,53.28819496333544,1762.6396678627566,True,
3,25.0,10.0,51.547921828692424,171.82640609564143,422.3355269213965,0.48451514711687194,0.1013584272071478,37.40157344843348,1237.1501238886183,True,
4,25.0,10.0,54.51841680681392,136.29604201703484,422.3355269213965,0.42914834653174133,0.08039947274295234,29.667654361538858,981.3315025226507,True,
5,25.0,10.0,57.64282624318212,115.28565248636426,422.3355269213965,0.39592826618066296,0.06800568481344788,25.09430824398012,830.0566979018226,True,
6,25.0,10.0,60.844192908673676,101.4069881811228,422.3355269213965,0.3737815459466108,0.059818819839200246,22.07332972168181,730.1303149040841,True,
2,25.0,12.0,48.962212996187674,293.7732779771261,422.3355269213965,0.5952487482871333,0.14441124081686887,53.28819496333544,1762.6396678627566,True,
3,25.0,12.0,51.547921828692424,206.19168731476972,422.3355269213965,0.48451514711687194,0.1013584272071478,37.40157344843348,1237.1501238886183,True,
4,25.0,12.0,54.51841680681392,163.55525042044178,422.3355269213965,0.42914834653174133,0.08039947274295234,29.667654361538858,981.3315025226507,True,
5,25.0,12.0,57.64282624318212,138.3427829836371,422.3355269213965,0.39592826618066296,0.06800568481344788,25.09430824398012,830.0566979018226,True,
6,25.0,12.0,60.844192908673676,121.68838581734735,422.3355269213965,0.3737815459466108,0.059818819839200246,22.07332972168181,730.1303149040841,True,
2,25.0,14.0,48.962212996187674,342.7354909733138,422.3355269213965,0.5952487482871333,0.14441124081686887,53.28819496333544,1762.6396678627566,True,
3,25.0,14.0,51.547921828692424,240.556968533898,422.3355269213965,0.48451514711687194,0.1013584272071478,37.40157344843348,1237.1501238886183,True,
4,25.0,14.0,54.51841680681392,190.81445882384875,422.3355269213965,0.42914834653174133,0.08039947274295234,29.667654361538858,981.3315025226507,True,
5,25.0,14.0,57.64282624318212,161.39991348090996,422.3355269213965,0.39592826618066296,0.06800568481344788,25.09430824398012,830.0566979018226,True,
6,25.0,14.0,60.844192908673676,141.96978345357192,422.3355269213965,0.3737815459466108,0.059818819839200246,22.07332972168181,730.1303149040841,True,
2,25.0,16.0,48.962212996187674,391.6977039695015,422.3355269213965,0.5952487482871333,0.14441124081686887,53.28819496333544,1762.6396678627566,True,
3,25.0,16.0,51.547921828692424,274.9222497530263,422.3355269213965,0.48451514711687194,0.1013584272071478,37.40157344843348,1237.1501238886183,True,
4,25.0,16.0,54.51841680681392,218.0736672272557,422.3355269213965,0.42914834653174133,0.08039947274295234,29.667654361538858,981.3315025226507,True,
5,25.0,16.0,57.64282624318212,184.4570439781828,422.3355269213965,0.39592826618066296,0.06800568481344788,25.09430824398012,830.0566979018226,True,
6,25.0,16.0,60.844192908673676,162.25118108979646,422.3355269213965,0.3737815459466108,0.059818819839200246,22.07332972168181,730.1303149040841,True,
2,25.0,18.0,48.962212996187674,440.65991696568915,422.3355269213965,0.5952487482871333,0.14441124081686887,53.28819496333544,1762.6396678627566,False,battery 440.7 Wh > 422.3 Wh
3,25.0,18.0,51.547921828692424,309.28753097215457,422.3355269213965,0.48451514711687194,0.1013584272071478,37.40157344843348,1237.1501238886183,True,
4,25.0,18.0,54.51841680681392,245.33287563066267,422.3355269213965,0.42914834653174133,0.08039947274295234,29.667654361538858,981.3315025226507,True,
5,25.0,18.0,57.64282624318212,207.51417447545566,422.3355269213965,0.39592826618066296,0.06800568481344788,25.09430824398012,830.0566979018226,True,
6,25.0,18.0,60.844192908673676,182.53257872602103,422.3355269213965,0.3737815459466108,0.059818819839200246,22.07332972168181,730.1303149040841,True,
2,25.0,20.0,48.962212996187674,489.6221299618768,422.3355269213965,0.5952487482871333,0.14441124081686887,53.28819496333544,1762.6396678627566,False,battery 489.6 Wh > 422.3 Wh
3,25.0,20.0,51.547921828692424,343.65281219128286,422.3355269213965,0.48451514711687194,0.1013584272071478,37.40157344843348,1237.1501238886183,True,
4,25.0,20.0,54.51841680681392,272.59208403406967,422.3355269213965,0.42914834653174133,0.08039947274295234,29.667654361538858,981.3315025226507,True,
5,25.0,20.0,57.64282624318212,230.5713049727285,422.3355269213965,0.39592826618066296,0.06800568481344788,25.09430824398012,830.0566979018226,True,
6,25.0,20.0,60.844192908673676,202.8139763622456,422.3355269213965,0.3737815459466108,0.059818819839200246,22.07332972168181,730.1303149040841,True,
2,25.0,22.0,48.962212996187674,538.5843429580646,422.3355269213965,0.5952487482871333,0.14441124081686887,53.28819496333544,1762.6396678627566,False,battery 538.6 Wh > 422.3 Wh
3,25.0,22.0,51.547921828692424,378.0180934104111,422.3355269213965,0.48451514711687194,0.1013584272071478,37.40157344843348,1237.1501238886183,True,
4,25.0,22.0,54.51841680681392,299.85129243747656,422.3355269213965,0.42914834653174133,0.08039947274295234,29.667654361538858,981.3315025226507,True,
5,25.0,22.0,57.64282624318212,253.62843547000136,422.3355269213965,0.39592826618066296,0.06800568481344788,25.09430824398012,830.0566979018226,True,
6,25.0,22.0,60.844192908673676,223.09537399847014,422.3355269213965,0.3737815459466108,0.059818819839200246,22.07332972168181,730.1303149040841,True,
2,25.0,24.0,48.962212996187674,587.5465559542522,422.3355269213965,0.5952487482871333,0.14441124081686887,53.28819496333544,1762.6396678627566,False,battery 587.5 Wh > 422.3 Wh
3,25.0,24.0,51.547921828692424,412.38337462953945,422.3355269213965,0.48451514711687194,0.1013584272071478,37.40157344843348,1237.1501238886183,True,
4,25.0,24.0,54.51841680681392,327.11050084088356,422.3355269213965,0.42914834653174133,0.08039947274295234,29.667654361538858,981.3315025226507,True,
5,25.0,24.0,57.64282624318212,276.6855659672742,422.3355269213965,0.39592826618066296,0.06800568481344788,25.09430824398012,830.0566979018226,True,
6,25.0,24.0,60.844192908673676,243.3767716346947,422.3355269213965,0.3737815459466108,0.059818819839200246,22.07332972168181,730.1303149040841,True,
2,25.0,26.0,48.962212996187674,636.5087689504398,422.3355269213965,0.5952487482871333,0.14441124081686887,53.28819496333544,1762.6396678627566,False,battery 636.5 Wh > 422.3 Wh
3,25.0,26.0,51.547921828692424,446.7486558486677,422.3355269213965,0.48451514711687194,0.1013584272071478,37.40157344843348,1237.1501238886183,False,battery 446.7 Wh > 422.3 Wh
4,25.0,26.0,54.51841680681392,354.3697092442905,422.3355269213965,0.42914834653174133,0.08039947274295234,29.667654361538858,981.3315025226507,True,
5,25.0,26.0,57.64282624318212,299.74269646454707,422.3355269213965,0.39592826618066296,0.06800568481344788,25.09430824398012,830.0566979018226,True,
6,25.0,26.0,60.844192908673676,263.6581692709193,422.3355269213965,0.3737815459466108,0.059818819839200246,22.07332972168181,730.1303149040841,True,
2,25.0,28.0,48.962212996187674,685.4709819466276,422.3355269213965,0.5952487482871333,0.14441124081686887,53.28819496333544,1762.6396678627566,False,battery 685.5 Wh > 422.3 Wh
3,25.0,28.0,51.547921828692424,481.113937067796,422.3355269213965,0.48451514711687194,0.1013584272071478,37.40157344843348,1237.1501238886183,False,battery 481.1 Wh > 422.3 Wh
4,25.0,28.0,54.51841680681392,381.6289176476975,422.3355269213965,0.42914834653174133,0.08039947274295234,29.667654361538858,981.3315025226507,True,
5,25.0,28.0,57.64282624318212,322.7998269618199,422.3355269213965,0.39592826618066296,0.06800568481344788,25.09430824398012,830.0566979018226,True,
6,25.0,28.0,60.844192908673676,283.93956690714384,422.3355269213965,0.3737815459466108,0.059818819839200246,22.07332972168181,730.1303149040841,True,
2,25.0,30.0,48.962212996187674,734.4331949428152,422.3355269213965,0.5952487482871333,0.14441124081686887,53.28819496333544,1762.6396678627566,False,battery 734.4 Wh > 422.3 Wh
3,25.0,30.0,51.547921828692424,515.4792182869243,422.3355269213965,0.48451514711687194,0.1013584272071478,37.40157344843348,1237.1501238886183,False,battery 515.5 Wh > 422.3 Wh
4,25.0,30.0,54.51841680681392,408.88812605110445,422.3355269213965,0.42914834653174133,0.08039947274295234,29.667654361538858,981.3315025226507,True,
5,25.0,30.0,57.64282624318212,345.85695745909277,422.3355269213965,0.39592826618066296,0.06800568481344788,25.09430824398012,830.0566979018226,True,
6,25.0,30.0,60.844192908673676,304.2209645433684,422.3355269213965,0.3737815459466108,0.059818819839200246,22.07332972168181,730.1303149040841,True,
2,25.0,32.0,48.962212996187674,783.395407939003,422.3355269213965,0.5952487482871333,0.14441124081686887,53.28819496333544,1762.6396678627566,False,battery 783.4 Wh > 422.3 Wh
3,25.0,32.0,51.547921828692424,549.8444995060526,422.3355269213965,0.48451514711687194,0.1013584272071478,37.40157344843348,1237.1501238886183,False,battery 549.8 Wh > 422.3 Wh
4,25.0,32.0,54.51841680681392,436.1473344545114,422.3355269213965,0.42914834653174133,0.08039947274295234,29.667654361538858,981.3315025226507,False,battery 436.1 Wh > 422.3 Wh
5,25.0,32.0,57.64282624318212,368.9140879563656,422.3355269213965,0.39592826618066296,0.06800568481344788,25.09430824398012,830.0566979018226,True,
6,25.0,32.0,60.844192908673676,324.5023621795929,422.3355269213965,0.3737815459466108,0.059818819839200246,22.07332972168181,730.1303149040841,True,
2,25.0,34.0,48.962212996187674,832.3576209351905,422.3355269213965,0.5952487482871333,0.14441124081686887,53.28819496333544,1762.6396678627566,False,battery 832.4 Wh > 422.3 Wh
3,25.0,34.0,51.547921828692424,584.2097807251808,422.3355269213965,0.48451514711687194,0.1013584272071478,37.40157344843348,1237.1501238886183,False,battery 584.2 Wh > 422.3 Wh
4,25.0,34.0,54.51841680681392,463.4065428579184,422.3355269213965,0.42914834653174133,0.08039947274295234,29.667654361538858,981.3315025226507,False,battery 463.4 Wh > 422.3 Wh
5,25.0,34.0,57.64282624318212,391.97121845363847,422.3355269213965,0.39592826618066296,0.06800568481344788,25.09430824398012,830.0566979018226,True,
6,25.0,34.0,60.844192908673676,344.7837598158175,422.3355269213965,0.3737815459466108,0.059818819839200246,22.07332972168181,730.1303149040841,True,
2,25.0,36.0,48.962212996187674,881.3198339313783,422.3355269213965,0.5952487482871333,0.14441124081686887,53.28819496333544,1762.6396678627566,False,battery 881.3 Wh > 422.3 Wh
3,25.0,36.0,51.547921828692424,618.5750619443091,422.3355269213965,0.48451514711687194,0.1013584272071478,37.40157344843348,1237.1501238886183,False,battery 618.6 Wh > 422.3 Wh
4,25.0,36.0,54.51841680681392,490.66575126132534,422.3355269213965,0.42914834653174133,0.08039947274295234,29.667654361538858,981.3315025226507,False,battery 490.7 Wh > 422.3 Wh
5,25.0,36.0,57.64282624318212,415.0283489509113,422.3355269213965,0.39592826618066296,0.06800568481344788,25.09430824398012,830.0566979018226,True,
6,25.0,36.0,60.844192908673676,365.06515745204206,422.3355269213965,0.3737815459466108,0.059818819839200246,22.07332972168181,730.1303149040841,True,
2,25.0,38.0,48.962212996187674,930.2820469275661,422.3355269213965,0.5952487482871333,0.14441124081686887,53.28819496333544,1762.6396678627566,False,battery 930.3 Wh > 422.3 Wh
3,25.0,38.0,51.547921828692424,652.9403431634374,422.3355269213965,0.48451514711687194,0.1013584272071478,37.40157344843348,1237.1501238886183,False,battery 652.9 Wh > 422.3 Wh
4,25.0,38.0,54.51841680681392,517.9249596647323,422.3355269213965,0.42914834653174133,0.08039947274295234,29.667654361538858,981.3315025226507,False,battery 517.9 Wh > 422.3 Wh
5,25.0,38.0,57.64282624318212,438.0854794481842,422.3355269213965,0.39592826618066296,0.06800568481344788,25.09430824398012,830.0566979018226,False,battery 438.1 Wh > 422.3 Wh
6,25.0,38.0,60.844192908673676,385.34655508826665,422.3355269213965,0.3737815459466108,0.059818819839200246,22.07332972168181,730.1303149040841,True,
2,25.0,40.0,48.962212996187674,979.2442599237536,422.3355269213965,0.5952487482871333,0.14441124081686887,53.28819496333544,1762.6396678627566,False,battery 979.2 Wh > 422.3 Wh
3,25.0,40.0,51.547921828692424,687.3056243825657,422.3355269213965,0.48451514711687194,0.1013584272071478,37.40157344843348,1237.1501238886183,False,battery 687.3 Wh > 422.3 Wh
4,25.0,40.0,54.51841680681392,545.1841680681393,422.3355269213965,0.42914834653174133,0.08039947274295234,29.667654361538858,981.3315025226507,False,battery 545.2 Wh > 422.3 Wh
5,25.0,40.0,57.64282624318212,461.142609945457,422.3355269213965,0.39592826618066296,0.06800568481344788,25.09430824398012,830.0566979018226,False,battery 461.1 Wh > 422.3 Wh
6,25.0,40.0,60.844192908673676,405.6279527244912,422.3355269213965,0.3737815459466108,0.059818819839200246,22.07332972168181,730.1303149040841,True,
2,30.0,2.0,50.70929677676587,50.709296776765875,422.3355269213965,0.66168890898929,0.14956416428836244,55.18963967793567,1825.5346839635715,True,
3,30.0,2.0,52.95639380112788,35.304262534085254,422.3355269213965,0.5288085875849764,0.10412789877509653,38.42351703138085,1270.953451227069,True,
4,30.0,2.0,55.757582875178,27.878791437589005,422.3355269213965,0.46236842688281965,0.08222689738902125,30.341979713704585,1003.6364917532042,True,
5,30.0,2.0,58.78040876910338,23.512163507641354,422.3355269213965,0.42250433046152563,0.06934777859595455,25.5895450048912,846.4378862750888,True,
6,30.0,2.0,61.91405307296639,20.638017690988793,422.3355269213965,0.39592826618066296,0.060870650249984434,22.461458399762428,742.9686368755966,True,
2,30.0,4.0,50.70929677676587,101.41859355353175,422.3355269213965,0.66168890898929,0.14956416428836244,55.18963967793567,1825.5346839635715,True,
3,30.0,4.0,52.95639380112788,70.60852506817051,422.3355269213965,0.5288085875849764,0.10412789877509653,38.42351703138085,1270.953451227069,True,
4,30.0,4.0,55.757582875178,55.75758287517801,422.3355269213965,0.46236842688281965,0.08222689738902125,30.341979713704585,1003.6364917532042,True,
5,30.0,4.0,58.78040876910338,47.02432701528271,422.3355269213965,0.42250433046152563,0.06934777859595455,25.5895450048912,846.4378862750888,True,
6,30.0,4.0,61.91405307296639,41.276035381977586,422.3355269213965,0.39592826618066296,0.060870650249984434,22.461458399762428,742.9686368755966,True,
2,30.0,6.0,50.70929677676587,152.12789033029765,422.3355269213965,0.66168890898929,0.14956416428836244,55.18963967793567,1825.5346839635715,True,
3,30.0,6.0,52.95639380112788,105.91278760225576,422.3355269213965,0.5288085875849764,0.10412789877509653,38.42351703138085,1270.953451227069,True,
4,30.0,6.0,55.757582875178,83.636374312767,422.3355269213965,0.46236842688281965,0.08222689738902125,30.341979713704585,1003.6364917532042,True,
5,30.0,6.0,58.78040876910338,70.53649052292405,422.3355269213965,0.42250433046152563,0.06934777859595455,25.5895450048912,846.4378862750888,True,
6,30.0,6.0,61.91405307296639,61.91405307296639,422.3355269213965,0.39592826618066296,0.060870650249984434,22.461458399762428,742.9686368755966,True,
2,30.0,8.0,50.70929677676587,202.8371871070635,422.3355269213965,0.66168890898929,0.14956416428836244,55.18963967793567,1825.5346839635715,True,
3,30.0,8.0,52.95639380112788,141.21705013634102,422.3355269213965,0.5288085875849764,0.10412789877509653,38.42351703138085,1270.953451227069,True,
4,30.0,8.0,55.757582875178,111.51516575035602,422.3355269213965,0.46236842688281965,0.08222689738902125,30.341979713704585,1003.6364917532042,True,
5,30.0,8.0,58.78040876910338,94.04865403056542,422.3355269213965,0.42250433046152563,0.06934777859595455,25.5895450048912,846.4378862750888,True,
6,30.0,8.0,61.91405307296639,82.55207076395517,422.3355269213965,0.39592826618066296,0.060870650249984434,22.461458399762428,742.9686368755966,True,
2,30.0,10.0,50.70929677676587,253.54648388382938,422.3355269213965,0.66168890898929,0.14956416428836244,55.18963967793567,1825.5346839635715,True,
3,30.0,10.0,52.95639380112788,176.52131267042625,422.3355269213965,0.5288085875849764,0.10412789877509653,38.42351703138085,1270.953451227069,True,
4,30.0,10.0,55.757582875178,139.39395718794503,422.3355269213965,0.46236842688281965,0.08222689738902125,30.341979713704585,1003.6364917532042,True,
5,30.0,10.0,58.78040876910338,117.56081753820678,422.3355269213965,0.42250433046152563,0.06934777859595455,25.5895450048912,846.4378862750888,True,
6,30.0,10.0,61.91405307296639,103.19008845494398,422.3355269213965,0.39592826618066296,0.060870650249984434,22.461458399762428,742.9686368755966,True,
2,30.0,12.0,50.70929677676587,304.2557806605953,422.3355269213965,0.66168890898929,0.14956416428836244,55.18963967793567,1825.5346839635715,True,
3,30.0,12.0,52.95639380112788,211.82557520451152,422.3355269213965,0.5288085875849764,0.10412789877509653,38.42351703138085,1270.953451227069,True,
4,30.0,12.0,55.757582875178,167.272748625534,422.3355269213965,0.46236842688281965,0.08222689738902125,30.341979713704585,1003.6364917532042,True,
5,30.0,12.0,58.78040876910338,141.0729810458481,422.3355269213965,0.42250433046152563,0.06934777859595455,25.5895450048912,846.4378862750888,True,
6,30.0,12.0,61.91405307296639,123.82810614593278,422.3355269213965,0.39592826618066296,0.060870650249984434,22.461458399762428,742.9686368755966,True,
2,30.0,14.0,50.70929677676587,354.9650774373611,422.3355269213965,0.66168890898929,0.14956416428836244,55.18963967793567,1825.5346839635715,True,
3,30.0,14.0,52.95639380112788,247.1298377385968,422.3355269213965,0.5288085875849764,0.10412789877509653,38.42351703138085,1270.953451227069,True,
4,30.0,14.0,55.757582875178,195.15154006312304,422.3355269213965,0.46236842688281965,0.08222689738902125,30.341979713704585,1003.6364917532042,True,
